group_id,target,prompt_type,prompt,image_name,label,score,bbox_area_ratio
3,sleeve,baseline,sleeve,154222.jpg,sleeve,0.31471723318099976,0.14658792658883268
3,sleeve,baseline,sleeve,060324.jpg,sleeve,0.35527852177619934,0.13064355911066824
3,sleeve,baseline,sleeve,154257.jpg,sleeve,0.3144241273403168,0.10317118129291582
3,sleeve,baseline,sleeve,185557.jpg,sleeve,0.3940664827823639,0.05324295211727337
3,sleeve,baseline,sleeve,165440.jpg,sleeve,0.3231413960456848,0.1272946686807308
3,sleeve,baseline,sleeve,015434.jpg,sleeve,0.36235857009887695,0.643753336036068
3,sleeve,baseline,sleeve,060016.jpg,sleeve,0.33967313170433044,0.57537316901772
3,sleeve,baseline,sleeve,017669.jpg,sleeve,0.39943933486938477,0.09213559883846756
3,sleeve,baseline,sleeve,086620.jpg,sleeve,0.37219947576522827,0.3520580519896059
3,sleeve,baseline,sleeve,018575.jpg,sleeve,0.30618414282798767,0.5286766169754008
3,sleeve,baseline,sleeve,134783.jpg,sleeve,0.3407827615737915,0.9124494036911087
3,sleeve,baseline,sleeve,073002.jpg,sleeve,0.35497233271598816,0.07479510247094542
3,sleeve,baseline,sleeve,175369.jpg,sleeve,0.3149440288543701,0.024817348516428143
3,sleeve,baseline,sleeve,127249.jpg,sleeve,0.3296152353286743,0.2574692878140608
3,sleeve,baseline,sleeve,056161.jpg,sleeve,0.3271598219871521,0.15951764085792472
3,sleeve,baseline,sleeve,034685.jpg,sleeve,0.3047112226486206,0.07250278409558343
3,sleeve,baseline,sleeve,189623.jpg,sleeve,0.32501327991485596,0.1274891570951968
3,sleeve,baseline,sleeve,149696.jpg,sleeve,0.31268009543418884,0.39695956235477375
3,sleeve,baseline,sleeve,063701.jpg,sleeve,0.35125985741615295,0.22773916056757407
3,sleeve,baseline,sleeve,106709.jpg,sleeve,0.31011250615119934,0.33270606746445236
3,sleeve,baseline,sleeve,049915.jpg,sleeve,0.33213695883750916,0.20524359671939565
3,sleeve,baseline,sleeve,024727.jpg,sleeve,0.3410000503063202,0.17419888682473442
3,sleeve,baseline,sleeve,025410.jpg,sleeve,0.3936230540275574,0.09850127725106349
3,sleeve,baseline,sleeve,172749.jpg,sleeve,0.3297695219516754,0.45928718424341225
3,sleeve,baseline,sleeve,112998.jpg,sleeve,0.45889315009117126,0.3012710556657394
3,sleeve,baseline,sleeve,092877.jpg,sleeve,0.3599335849285126,0.054117116557221664
3,sleeve,baseline,sleeve,107768.jpg,sleeve,0.3777216970920563,0.21626177544379208
3,sleeve,baseline,sleeve,191123.jpg,sleeve,0.3484238386154175,0.14124971771105616
3,sleeve,baseline,sleeve,014201.jpg,sleeve,0.5025541186332703,0.46715868093842805
3,sleeve,baseline,sleeve,176519.jpg,sleeve,0.3445568382740021,0.17411580627075332
3,sleeve,baseline,sleeve,171300.jpg,sleeve,0.32142964005470276,0.19652453014614052
3,sleeve,baseline,sleeve,169393.jpg,sleeve,0.3633645474910736,0.0697778120664162
3,sleeve,baseline,sleeve,015890.jpg,sleeve,0.4167085289955139,0.851454862421252
3,sleeve,baseline,sleeve,190897.jpg,sleeve,0.3099195659160614,0.11451759136010954
3,sleeve,baseline,sleeve,088947.jpg,sleeve,0.3745231330394745,0.14786329139023255
3,sleeve,baseline,sleeve,028645.jpg,sleeve,0.3388221561908722,0.07579378660710959
3,sleeve,baseline,sleeve,049863.jpg,sleeve,0.38590362668037415,0.1871856415174328
3,sleeve,baseline,sleeve,140585.jpg,sleeve,0.32111528515815735,0.08931612749063009
3,sleeve,baseline,sleeve,117602.jpg,sleeve,0.3620742857456207,0.05879209523327215
3,sleeve,baseline,sleeve,110594.jpg,sleeve,0.3533128499984741,0.08498928373160736
3,sleeve,baseline,sleeve,048101.jpg,sleeve,0.304576575756073,0.12054925870225125
3,sleeve,baseline,sleeve,073019.jpg,sleeve,0.39324721693992615,0.5211653984025827
3,sleeve,baseline,sleeve,121276.jpg,sleeve,0.34888550639152527,0.1111870103227725
3,sleeve,baseline,sleeve,144265.jpg,sleeve,0.35755541920661926,0.11494201168412019
3,sleeve,context,shirt sleeve,191866.jpg,sleeve,0.345261812210083,0.08452741821627315
3,sleeve,context,shirt sleeve,127400.jpg,shirt sleeve,0.35377392172813416,0.5232744985216801
3,sleeve,context,shirt sleeve,018144.jpg,shirt sleeve,0.357584148645401,0.3794955423750475
3,sleeve,context,shirt sleeve,139646.jpg,shirt sleeve,0.33410558104515076,0.014033918387114342
3,sleeve,context,shirt sleeve,032968.jpg,shirt sleeve,0.3130566477775574,0.08275202495855054
3,sleeve,context,shirt sleeve,033658.jpg,shirt sleeve,0.3852297067642212,0.7841716750096628
3,sleeve,context,shirt sleeve,172950.jpg,shirt sleeve,0.34575945138931274,0.12107428487829873
3,sleeve,context,shirt sleeve,124593.jpg,shirt sleeve,0.3659229576587677,0.8875539097424596
3,sleeve,context,shirt sleeve,144128.jpg,shirt sleeve,0.3521394431591034,0.3569409504890821
3,sleeve,context,shirt sleeve,043288.jpg,shirt sleeve,0.43115997314453125,0.1501170694737372
3,sleeve,context,shirt sleeve,069484.jpg,shirt sleeve,0.4159201681613922,0.4190912296043613
3,sleeve,context,shirt sleeve,138327.jpg,shirt sleeve,0.33697065711021423,0.10502580440868446
3,sleeve,context,shirt sleeve,159015.jpg,shirt sleeve,0.3109617829322815,0.0737254040908407
3,sleeve,context,shirt sleeve,110924.jpg,shirt sleeve,0.3372228443622589,0.5476826152291755
3,sleeve,context,shirt sleeve,055522.jpg,shirt sleeve,0.43709439039230347,0.06058692988621067
3,sleeve,context,shirt sleeve,141374.jpg,shirt sleeve,0.43080347776412964,0.6885434973384804
3,sleeve,context,shirt sleeve,191348.jpg,shirt sleeve,0.30921587347984314,0.21226391488964433
3,sleeve,context,shirt sleeve,180845.jpg,shirt sleeve,0.44567182660102844,0.688273237434336
3,sleeve,context,shirt sleeve,052731.jpg,shirt sleeve,0.3589572310447693,0.3841664908967161
3,sleeve,context,shirt sleeve,186896.jpg,shirt sleeve,0.3826436400413513,0.09605752093176548
3,sleeve,context,shirt sleeve,081715.jpg,shirt sleeve,0.3736523687839508,0.1921768977898542
3,sleeve,context,shirt sleeve,176079.jpg,shirt sleeve,0.4023649990558624,0.23788214496554186
3,sleeve,context,shirt sleeve,170362.jpg,shirt sleeve,0.42074817419052124,0.0593639558692737
3,sleeve,context,shirt sleeve,097890.jpg,shirt sleeve,0.34589606523513794,0.05419535617617536
3,sleeve,context,shirt sleeve,135680.jpg,shirt sleeve,0.4144764840602875,0.12447682181371723
3,sleeve,context,shirt sleeve,118355.jpg,shirt sleeve,0.36376869678497314,0.13227248703445293
3,sleeve,context,shirt sleeve,031721.jpg,shirt sleeve,0.38382214307785034,0.3946774606152177
3,sleeve,context,shirt sleeve,064987.jpg,shirt sleeve,0.43249672651290894,0.29220197964685124
3,sleeve,context,shirt sleeve,058904.jpg,shirt sleeve,0.30334585905075073,0.029566835721975018
3,sleeve,context,shirt sleeve,088628.jpg,sleeve,0.32720768451690674,0.14328394585010523
3,sleeve,context,shirt sleeve,005515.jpg,shirt sleeve,0.415311336517334,0.0965828814389783
3,sleeve,context,shirt sleeve,154222.jpg,sleeve,0.35307610034942627,0.14678886239591316
3,sleeve,context,shirt sleeve,060324.jpg,shirt sleeve,0.3695896863937378,0.1299917939985561
3,sleeve,context,shirt sleeve,154257.jpg,shirt sleeve,0.36014270782470703,0.18014326351782073
3,sleeve,context,shirt sleeve,185557.jpg,shirt sleeve,0.40023523569107056,0.053384606867175874
3,sleeve,context,shirt sleeve,165440.jpg,sleeve,0.3342929482460022,0.12585289475671235
3,sleeve,context,shirt sleeve,015434.jpg,shirt sleeve,0.46140801906585693,0.6456684690494181
3,sleeve,context,shirt sleeve,060016.jpg,shirt sleeve,0.37708285450935364,0.5762918123095225
3,sleeve,context,shirt sleeve,017669.jpg,shirt sleeve,0.3881249725818634,0.09166659362294922
3,sleeve,context,shirt sleeve,086620.jpg,shirt sleeve,0.3947521448135376,0.3522152854785361
3,sleeve,context,shirt sleeve,018575.jpg,shirt sleeve,0.33827072381973267,0.5972318699282066
3,sleeve,context,shirt sleeve,134783.jpg,shirt sleeve,0.4140496551990509,0.9132828581120745
3,sleeve,context,shirt sleeve,073002.jpg,shirt sleeve,0.3309544324874878,0.015948117380921552
3,sleeve,context,shirt sleeve,175369.jpg,sleeve,0.38419947028160095,0.024973171214621757
3,sleeve,context,shirt sleeve,127249.jpg,shirt sleeve,0.35817018151283264,0.2582988873270017
3,sleeve,context,shirt sleeve,056161.jpg,shirt sleeve,0.3789001405239105,0.15926618737425766
3,sleeve,context,shirt sleeve,141357.jpg,shirt sleeve,0.38318389654159546,0.651570386133227
3,sleeve,context,shirt sleeve,034685.jpg,shirt sleeve,0.3586612045764923,0.07240505862850674
3,sleeve,context,shirt sleeve,189623.jpg,shirt sleeve,0.40091854333877563,0.1274439954856914
3,sleeve,context,shirt sleeve,149696.jpg,sleeve,0.3319491147994995,0.3983254624347746
3,sleeve,context,shirt sleeve,123908.jpg,sleeve,0.30105993151664734,0.09029891209425125
3,sleeve,context,shirt sleeve,063701.jpg,shirt sleeve,0.3867815434932709,0.22844602502091801
3,sleeve,context,shirt sleeve,123988.jpg,sleeve,0.32024532556533813,0.1781254479063584
3,sleeve,context,shirt sleeve,106709.jpg,shirt sleeve,0.3893796503543854,0.3344765100883251
3,sleeve,context,shirt sleeve,049915.jpg,shirt sleeve,0.38993632793426514,0.20501880980009446
3,sleeve,context,shirt sleeve,024727.jpg,shirt sleeve,0.3700806200504303,0.17606483191277364
3,sleeve,context,shirt sleeve,025410.jpg,shirt sleeve,0.424145370721817,0.09819481544372632
3,sleeve,context,shirt sleeve,172749.jpg,shirt sleeve,0.4106626808643341,0.45961547334765784
3,sleeve,context,shirt sleeve,112998.jpg,shirt sleeve,0.4174676239490509,0.3020791346924113
3,sleeve,context,shirt sleeve,092877.jpg,shirt sleeve,0.41645070910453796,0.05420250923895768
3,sleeve,context,shirt sleeve,111039.jpg,shirt sleeve,0.37655121088027954,0.12747261592695622
3,sleeve,context,shirt sleeve,107768.jpg,shirt sleeve,0.41824793815612793,0.21638311962447312
3,sleeve,context,shirt sleeve,122428.jpg,shirt sleeve,0.3178679943084717,0.5671235182889918
3,sleeve,context,shirt sleeve,191123.jpg,shirt sleeve,0.36337631940841675,0.1413524780262586
3,sleeve,context,shirt sleeve,014201.jpg,shirt sleeve,0.48292848467826843,0.45836965657416734
3,sleeve,context,shirt sleeve,176519.jpg,shirt sleeve,0.4309979975223541,0.17471521932266115
3,sleeve,context,shirt sleeve,171300.jpg,sleeve,0.3466605842113495,0.1963513506002606
3,sleeve,context,shirt sleeve,169393.jpg,shirt sleeve,0.36503931879997253,0.06984014891190936
3,sleeve,context,shirt sleeve,025800.jpg,shirt sleeve,0.33898061513900757,0.8329986196896041
3,sleeve,context,shirt sleeve,015890.jpg,shirt sleeve,0.4266643524169922,0.8549117439483617
3,sleeve,context,shirt sleeve,105545.jpg,shirt sleeve,0.33164677023887634,0.24786474674381462
3,sleeve,context,shirt sleeve,190897.jpg,shirt sleeve,0.36215800046920776,0.11441377744475024
3,sleeve,context,shirt sleeve,088947.jpg,shirt sleeve,0.3851115107536316,0.14837510858203398
3,sleeve,context,shirt sleeve,028645.jpg,shirt sleeve,0.3625502288341522,0.07583917033113241
3,sleeve,context,shirt sleeve,065184.jpg,shirt sleeve,0.342489093542099,0.1050741289455288
3,sleeve,context,shirt sleeve,050225.jpg,shirt sleeve,0.41836920380592346,0.6568043015338281
3,sleeve,context,shirt sleeve,049863.jpg,shirt sleeve,0.42183995246887207,0.18733896400674235
3,sleeve,context,shirt sleeve,140585.jpg,shirt sleeve,0.3587506115436554,0.09017207353752224
3,sleeve,context,shirt sleeve,117602.jpg,shirt sleeve,0.41095173358917236,0.058735271092245966
3,sleeve,context,shirt sleeve,036748.jpg,shirt sleeve,0.3554254472255707,0.2702234104137868
3,sleeve,context,shirt sleeve,110594.jpg,shirt sleeve,0.39208805561065674,0.08414576305354902
3,sleeve,context,shirt sleeve,048101.jpg,shirt sleeve,0.3131866753101349,0.12010968536415603
3,sleeve,context,shirt sleeve,073019.jpg,shirt sleeve,0.4142278730869293,0.5221296453732903
3,sleeve,context,shirt sleeve,121276.jpg,sleeve,0.3816017508506775,0.1113322886166176
3,sleeve,context,shirt sleeve,144265.jpg,shirt sleeve,0.372400164604187,0.11560326195080961
3,collar,baseline,collar,127400.jpg,collar,0.33696499466896057,0.06454141054137769
3,collar,baseline,collar,032968.jpg,collar,0.3882170617580414,0.08286770835606481
3,collar,baseline,collar,033658.jpg,collar,0.37108463048934937,0.7848823982904052
3,collar,baseline,collar,172950.jpg,collar,0.3113856315612793,0.2331945978720381
3,collar,baseline,collar,144128.jpg,collar,0.3003042936325073,0.11105724238449793
3,collar,baseline,collar,069484.jpg,collar,0.34814608097076416,0.42009572069893414
3,collar,baseline,collar,159015.jpg,collar,0.31980976462364197,0.7799504552755928
3,collar,baseline,collar,055522.jpg,collar,0.32548806071281433,0.4224755150344486
3,collar,baseline,collar,141374.jpg,collar,0.3573671281337738,0.6906410877272638
3,collar,baseline,collar,180845.jpg,collar,0.3352791965007782,0.07141551874200378
3,collar,baseline,collar,052731.jpg,collar,0.31828054785728455,0.5911468573830704
3,collar,baseline,collar,081715.jpg,collar,0.3193434178829193,0.8059935189174873
3,collar,baseline,collar,176079.jpg,collar,0.32115447521209717,0.2381282005068953
3,collar,baseline,collar,170362.jpg,collar,0.36111387610435486,0.05947204452061399
3,collar,baseline,collar,097890.jpg,collar,0.38880473375320435,0.009252517788428729
3,collar,baseline,collar,135680.jpg,collar,0.3331839442253113,0.10538672236065849
3,collar,baseline,collar,064987.jpg,collar,0.3204287588596344,0.299114556957968
3,collar,baseline,collar,005515.jpg,collar,0.36448681354522705,0.014790108377337456
3,collar,baseline,collar,154222.jpg,collar,0.3545876741409302,0.06892029473954905
3,collar,baseline,collar,060324.jpg,collar,0.3700859248638153,0.4130620550464887
3,collar,baseline,collar,154257.jpg,collar,0.38316473364830017,0.0386524184352993
3,collar,baseline,collar,185557.jpg,collar,0.4783347547054291,0.05336663867408359
3,collar,baseline,collar,165440.jpg,collar,0.3246021270751953,0.14661294451881415
3,collar,baseline,collar,015434.jpg,collar,0.34208235144615173,0.6472393215285043
3,collar,baseline,collar,086620.jpg,collar,0.346950888633728,0.7142517911190651
3,collar,baseline,collar,134783.jpg,collar,0.34940817952156067,0.9134863558060714
3,collar,baseline,collar,073002.jpg,collar,0.3140046000480652,0.016084036458958506
3,collar,baseline,collar,175369.jpg,collar,0.32965153455734253,0.022382666731116527
3,collar,baseline,collar,127249.jpg,collar,0.3066767156124115,0.25939872964812466
3,collar,baseline,collar,123908.jpg,collar,0.3036814033985138,0.2525275528214315
3,collar,baseline,collar,063701.jpg,collar,0.3577117919921875,0.22843830606205218
3,collar,baseline,collar,123988.jpg,collar,0.3382747173309326,0.4398643974167281
3,collar,baseline,collar,049915.jpg,collar,0.33754828572273254,0.20877281887881255
3,collar,baseline,collar,025410.jpg,collar,0.33601948618888855,0.07945665856893797
3,collar,baseline,collar,112998.jpg,collar,0.3319765627384186,0.6320576763993634
3,collar,baseline,collar,092877.jpg,collar,0.36771485209465027,0.028952409121081834
3,collar,baseline,collar,111039.jpg,collar,0.30421146750450134,0.00905352490182609
3,collar,baseline,collar,107768.jpg,collar,0.3299057185649872,0.21694133642707264
3,collar,baseline,collar,122428.jpg,collar,0.3040722608566284,0.5693368234673357
3,collar,baseline,collar,191123.jpg,collar,0.3890036344528198,0.021874379703405875
3,collar,baseline,collar,014201.jpg,collar,0.35173824429512024,0.4741387320179631
3,collar,baseline,collar,176519.jpg,collar,0.32499802112579346,0.14120463528782162
3,collar,baseline,collar,171300.jpg,collar,0.4237985908985138,0.06266044857192976
3,collar,baseline,collar,169393.jpg,collar,0.34184959530830383,0.17737273723651917
3,collar,baseline,collar,015890.jpg,collar,0.40232110023498535,0.8546298908846851
3,collar,baseline,collar,088947.jpg,collar,0.3126299977302551,0.23554532123889974
3,collar,baseline,collar,065184.jpg,collar,0.3174612522125244,0.10632939819334958
3,collar,baseline,collar,050225.jpg,collar,0.35708749294281006,0.6695149494007975
3,collar,baseline,collar,117602.jpg,collar,0.31240981817245483,0.15841993012305314
3,collar,baseline,collar,036748.jpg,collar,0.3033885359764099,0.27464237894441934
3,collar,baseline,collar,048101.jpg,collar,0.31167712807655334,0.12142009522665831
3,collar,baseline,collar,073019.jpg,collar,0.36660346388816833,0.582122486796235
3,collar,baseline,collar,121276.jpg,collar,0.36088886857032776,0.4672507153976154
3,collar,baseline,collar,019762.jpg,collar,0.4001954197883606,0.07981123135255984
3,collar,baseline,collar,116165.jpg,collar,0.35028815269470215,0.025136481972666554
3,collar,baseline,collar,144265.jpg,collar,0.40850383043289185,0.01668051760087972
3,collar,baseline,collar,013262.jpg,collar,0.31186968088150024,0.007415816725868296
3,collar,context,shirt collar,127400.jpg,shirt collar,0.341179221868515,0.525154270600422
3,collar,context,shirt collar,018144.jpg,shirt collar,0.36703354120254517,0.3801873696709973
3,collar,context,shirt collar,139646.jpg,shirt collar,0.30065998435020447,0.014508881989378103
3,collar,context,shirt collar,032968.jpg,shirt collar,0.3798747956752777,0.08299362854210737
3,collar,context,shirt collar,033658.jpg,shirt collar,0.40167227387428284,0.7856954565262689
3,collar,context,shirt collar,172950.jpg,shirt collar,0.36624592542648315,0.23298811025686417
3,collar,context,shirt collar,144128.jpg,shirt collar,0.3530448377132416,0.35513593038213787
3,collar,context,shirt collar,069484.jpg,shirt collar,0.4158899188041687,0.4200718963309329
3,collar,context,shirt collar,159015.jpg,shirt collar,0.32357168197631836,0.7793071776562933
3,collar,context,shirt collar,110924.jpg,shirt collar,0.32701531052589417,0.5554486801212174
3,collar,context,shirt collar,055522.jpg,shirt collar,0.3227270543575287,0.42351138287857026
3,collar,context,shirt collar,141374.jpg,shirt collar,0.408132404088974,0.6894913734599923
3,collar,context,shirt collar,191348.jpg,shirt collar,0.32743120193481445,0.2155490977411298
3,collar,context,shirt collar,180845.jpg,shirt collar,0.3431316614151001,0.688406699967323
3,collar,context,shirt collar,052731.jpg,shirt collar,0.3890933394432068,0.3855114194879432
3,collar,context,shirt collar,186896.jpg,shirt collar,0.31812790036201477,0.18522687574450622
3,collar,context,shirt collar,081715.jpg,shirt collar,0.36803460121154785,0.49167295589298415
3,collar,context,shirt collar,176079.jpg,shirt collar,0.37541264295578003,0.24018264517010005
3,collar,context,shirt collar,170362.jpg,shirt collar,0.4092647135257721,0.059544490287043665
3,collar,context,shirt collar,097890.jpg,shirt collar,0.3628068268299103,0.009297783591961584
3,collar,context,shirt collar,114846.jpg,shirt collar,0.33530691266059875,0.47333837305865084
3,collar,context,shirt collar,135680.jpg,shirt collar,0.3709256947040558,0.10491970583047987
3,collar,context,shirt collar,118355.jpg,shirt collar,0.3130834996700287,0.08294573820226453
3,collar,context,shirt collar,031721.jpg,shirt collar,0.3625606596469879,0.3955598312462778
3,collar,context,shirt collar,064987.jpg,shirt collar,0.3022195100784302,0.20062664760412768
3,collar,context,shirt collar,005515.jpg,shirt collar,0.3870086967945099,0.014880017824540535
3,collar,context,shirt collar,154222.jpg,shirt collar,0.3723222613334656,0.06971320150455389
3,collar,context,shirt collar,060324.jpg,shirt collar,0.39779549837112427,0.4123087095943939
3,collar,context,shirt collar,154257.jpg,shirt collar,0.36292344331741333,0.03859035691108602
3,collar,context,shirt collar,001886.jpg,shirt collar,0.31929200887680054,0.0550932885141508
3,collar,context,shirt collar,018611.jpg,shirt collar,0.34889957308769226,0.9568437634723282
3,collar,context,shirt collar,185557.jpg,shirt collar,0.4582415223121643,0.05351075248168098
3,collar,context,shirt collar,165440.jpg,shirt collar,0.3403441607952118,0.33682819264207103
3,collar,context,shirt collar,015434.jpg,shirt collar,0.4224143326282501,0.6468753295391162
3,collar,context,shirt collar,060016.jpg,shirt collar,0.33058688044548035,0.5836425034798982
3,collar,context,shirt collar,017669.jpg,shirt collar,0.3425792455673218,0.15790607739522286
3,collar,context,shirt collar,008235.jpg,shirt collar,0.30917125940322876,0.29957169141484213
3,collar,context,shirt collar,086620.jpg,shirt collar,0.3571452796459198,0.7162072752088591
3,collar,context,shirt collar,018575.jpg,shirt collar,0.334968239068985,0.5995526712875165
3,collar,context,shirt collar,134783.jpg,shirt collar,0.41778790950775146,0.9136975707385631
3,collar,context,shirt collar,073002.jpg,shirt collar,0.3593485653400421,0.01611475170936731
3,collar,context,shirt collar,175369.jpg,shirt collar,0.32248541712760925,0.022482355621741862
3,collar,context,shirt collar,127249.jpg,shirt collar,0.35664647817611694,0.25907614777640486
3,collar,context,shirt collar,056161.jpg,shirt collar,0.37593400478363037,0.15990125517500087
3,collar,context,shirt collar,141357.jpg,shirt collar,0.390811949968338,0.6579387395177483
3,collar,context,shirt collar,034685.jpg,shirt collar,0.3391219675540924,0.07247422819354998
3,collar,context,shirt collar,189623.jpg,shirt collar,0.31862062215805054,0.22886521258371514
3,collar,context,shirt collar,149696.jpg,shirt collar,0.3300285339355469,0.5415483875882657
3,collar,context,shirt collar,123908.jpg,shirt collar,0.32582077383995056,0.2545894343377255
3,collar,context,shirt collar,063701.jpg,shirt collar,0.40160685777664185,0.2288368830184967
3,collar,context,shirt collar,123988.jpg,shirt collar,0.35891908407211304,0.4501743069806722
3,collar,context,shirt collar,106709.jpg,shirt collar,0.35763218998908997,0.3361883098312925
3,collar,context,shirt collar,049915.jpg,shirt collar,0.39998936653137207,0.2064541894131591
3,collar,context,shirt collar,025410.jpg,shirt collar,0.4109589457511902,0.07920999979200294
3,collar,context,shirt collar,172749.jpg,shirt collar,0.30186721682548523,0.6941364687118687
3,collar,context,shirt collar,112998.jpg,shirt collar,0.3399064838886261,0.05271233753790973
3,collar,context,shirt collar,092877.jpg,shirt collar,0.3350818455219269,0.028959475349192673
3,collar,context,shirt collar,107768.jpg,shirt collar,0.37198808789253235,0.3682648577235473
3,collar,context,shirt collar,122428.jpg,shirt collar,0.3332184851169586,0.5727135790959721
3,collar,context,shirt collar,191123.jpg,shirt collar,0.35051992535591125,0.022048678410730816
3,collar,context,shirt collar,014201.jpg,shirt collar,0.42204591631889343,0.464485517720024
3,collar,context,shirt collar,176519.jpg,shirt collar,0.37171217799186707,0.14089716086125237
3,collar,context,shirt collar,171300.jpg,shirt collar,0.4238424003124237,0.06268428526256815
3,collar,context,shirt collar,169393.jpg,shirt collar,0.35474714636802673,0.05788849348668235
3,collar,context,shirt collar,025800.jpg,shirt collar,0.3454592227935791,0.8388753565958527
3,collar,context,shirt collar,015890.jpg,shirt collar,0.3932444751262665,0.8581906643653171
3,collar,context,shirt collar,088947.jpg,shirt collar,0.3753203749656677,0.23494503641021153
3,collar,context,shirt collar,028645.jpg,shirt collar,0.3105759620666504,0.07616759901130363
3,collar,context,shirt collar,065184.jpg,shirt collar,0.37579241394996643,0.10544447677431291
3,collar,context,shirt collar,050225.jpg,shirt collar,0.42395639419555664,0.6610705974455475
3,collar,context,shirt collar,049863.jpg,shirt collar,0.32982030510902405,0.03881774294781581
3,collar,context,shirt collar,140585.jpg,shirt collar,0.3238072693347931,0.09115408326624369
3,collar,context,shirt collar,117602.jpg,shirt collar,0.31446218490600586,0.05844241494447488
3,collar,context,shirt collar,036748.jpg,shirt collar,0.36867257952690125,0.27272923693842566
3,collar,context,shirt collar,110594.jpg,shirt collar,0.331488698720932,0.08422623058943153
3,collar,context,shirt collar,048101.jpg,shirt collar,0.32093775272369385,0.12071692793963303
3,collar,context,shirt collar,073019.jpg,shirt collar,0.3590697944164276,0.5850573653245353
3,collar,context,shirt collar,121276.jpg,shirt collar,0.319915771484375,0.4660866767473845
3,collar,context,shirt collar,019762.jpg,shirt collar,0.3836376965045929,0.07978477789724972
3,collar,context,shirt collar,116165.jpg,shirt collar,0.3748537600040436,0.025180602157707194
3,collar,context,shirt collar,144265.jpg,shirt collar,0.3944157660007477,0.016673299491438698
3,collar,context,shirt collar,013262.jpg,shirt collar,0.3100121319293976,0.007396775474117516
3,button,baseline,button,139646.jpg,button,0.3031083345413208,0.047876939418865075
3,button,baseline,button,127249.jpg,button,0.3082849979400635,0.014447555764898203
3,button,baseline,button,048101.jpg,button,0.348408579826355,0.028952852620634077
3,button,context,clothing button,139646.jpg,button,0.3226902186870575,0.04775441953476224
3,button,context,clothing button,048101.jpg,button,0.32999804615974426,0.028841632305371605
3,zipper,baseline,zipper,043288.jpg,zipper,0.316636860370636,0.026821272481502092
3,zipper,baseline,zipper,048101.jpg,zipper,0.3378086984157562,0.029283611243928316
3,zipper,context,clothing zipper,043288.jpg,zipper,0.3135462999343872,0.026790744165919023
3,zipper,context,clothing zipper,048101.jpg,zipper,0.3091925382614136,0.029175190881820162
